# t (s)	mx ()	my ()	mz ()
4.0604774715746653e-10	1.0726285e-08	-5.2674636e-08	0.9462015
4.080228090396477e-10	2.7670646e-08	-5.4254876e-08	0.93420744
4.100472600937611e-10	4.6831044e-08	-4.4641755e-08	0.9108824
4.1202232821283914e-10	6.031246e-08	-2.7851714e-08	0.8814077
4.140467679766303e-10	6.78186e-08	-1.1555499e-08	0.85233736
4.16021830666963e-10	6.887209e-08	5.8271317e-09	0.8271134
4.180464202757401e-10	5.952234e-08	2.6209747e-08	0.8038718
4.2002178945900095e-10	4.3555342e-08	4.2008022e-08	0.78390867
4.22046379042503e-10	2.4896996e-08	5.0468888e-08	0.76659065
4.2402118869885e-10	9.292135e-09	5.0238437e-08	0.752957
4.2604543634069705e-10	-4.3785793e-09	4.5020354e-08	0.7423226
4.2802040405829694e-10	-1.2296236e-08	3.5621223e-08	0.7349536
4.3004477921510433e-10	-1.6460824e-08	2.6337318e-08	0.7301661
4.3201975859728717e-10	-1.7695386e-08	1.7250944e-08	0.7279629
4.340440934336769e-10	-1.6641893e-08	1.0139868e-08	0.72788054
4.3601905509896636e-10	-1.3695406e-08	5.9423577e-09	0.72951514
4.380434047983945e-10	-1.1670725e-08	3.555538e-09	0.732632
4.4001842102815633e-10	-9.744808e-09	1.316866e-09	0.7368899
4.4204281504986615e-10	-8.806541e-09	-4.115206e-10	0.74233645
4.440178290514099e-10	-7.209841e-09	-9.547279e-10	0.7485202
4.4604222942229866e-10	-5.2427724e-09	-2.1069855e-09	0.7555419
4.480172609712902e-10	-3.456773e-09	-3.1604783e-09	0.76287335
4.5004166138651826e-10	-1.777769e-09	-3.0287917e-09	0.77072304
4.52016692215634e-10	-3.292165e-10	-3.0287917e-09	0.77858186
4.5404109204181274e-10	1.1851794e-09	-1.9094557e-09	0.78672284
4.5601612050977045e-10	1.316866e-09	-9.218062e-10	0.7946337
4.5804051603200436e-10	1.218101e-09	5.349768e-11	0.8025877
4.6001552857516596e-10	1.876534e-09	1.1502e-09	0.8100811
4.620399188578818e-10	2.9300267e-09	1.1152208e-09	0.81738114
4.640149351986831e-10	2.732497e-09	1.9752988e-09	0.82404673
4.660392951681414e-10	1.9752988e-09	3.8189114e-09	0.83035064
