# t (s)	mx ()	my ()	mz ()
3.470441195276536e-10	-5.925897e-10	-1.2411461e-08	0.8600376
3.4803159713359416e-10	3.292165e-10	-1.3036973e-08	0.8614015
3.490190708001007e-10	1.1193361e-09	-1.3695406e-08	0.8627108
3.500065474310466e-10	2.353898e-09	-1.4617212e-08	0.8639715
3.510434007476768e-10	3.3909298e-09	-1.4617212e-08	0.8652491
3.5203088294765906e-10	4.3456576e-09	-1.5078115e-08	0.8664267
3.5301835158845176e-10	5.7612883e-09	-1.4748899e-08	0.8675711
3.5400583707619863e-10	6.8806245e-09	-1.4946428e-08	0.8686867
3.5504269340615526e-10	8.362099e-09	-1.4748899e-08	0.869831
3.560301560567094e-10	9.5472785e-09	-1.4090466e-08	0.87089896
3.5701764809356985e-10	1.0534928e-08	-1.3432032e-08	0.8719493
3.580051132544243e-10	1.0995831e-08	-1.237854e-08	0.8729848
3.5904196988372086e-10	1.1654263e-08	-1.139089e-08	0.8740596
3.6002945086746253e-10	1.1687185e-08	-1.0205711e-08	0.8750744
3.6101692790030317e-10	1.1753029e-08	-1.0337398e-08	0.8760829
3.620043935163461e-10	1.2049323e-08	-9.678964e-09	0.87708783
3.630412548834815e-10	1.2707757e-08	-9.942338e-09	0.878142
3.640287199846582e-10	1.3300346e-08	-9.744808e-09	0.8791473
3.650162185467282e-10	1.4057544e-08	-9.415592e-09	0.8801564
3.6600368779316347e-10	1.4353839e-08	-9.218062e-09	0.88117176
3.6704052425101584e-10	1.5407332e-08	-9.744808e-09	0.882247
3.680280285500328e-10	1.636206e-08	-9.283905e-09	0.8832819
3.690154919332051e-10	1.7053415e-08	-8.691315e-09	0.88433033
3.7000298200640144e-10	1.8304437e-08	-8.559629e-09	0.8853945
3.710398350274544e-10	1.9687146e-08	-8.164569e-09	0.8865316
3.7202731246921175e-10	2.0411422e-08	-6.9793895e-09	0.88763607
3.7301479170267413e-10	2.1728289e-08	-5.6625233e-09	0.88876426
3.740022845024044e-10	2.2255035e-08	-4.3456576e-09	0.8899191
3.7503912481136256e-10	2.3506058e-08	-3.555538e-09	0.89116395
3.760266070408819e-10	2.4329099e-08	-1.4485525e-09	0.8923832
3.7701409608595214e-10	2.5349669e-08	0	0.89363915
3.7800157956262266e-10	2.5810573e-08	1.0534927e-09	0.89493537
3.7903843271213017e-10	2.6534849e-08	2.3045155e-09	0.8963441
