# t (s)	mx ()	my ()	mz ()
2.3550373834074333e-09	-2.3374371e-09	4.8065605e-09	0.87610775
2.357505994046529e-09	-2.7654186e-09	4.3456576e-09	0.87747777
2.3600239841807113e-09	-2.436202e-09	3.4896948e-09	0.8789052
2.36254198330002e-09	-1.777769e-09	3.358008e-09	0.88037455
2.365010612263849e-09	-2.534967e-09	3.9505976e-09	0.88186854
2.367528612259866e-09	-2.3703588e-09	5.0040905e-09	0.88346153
2.370046607839303e-09	-2.6995752e-09	4.5431876e-09	0.88514066
2.3725152342697964e-09	-2.6008102e-09	4.707796e-09	0.8868893
2.375033251378831e-09	-3.7859897e-09	4.3456576e-09	0.8887999
2.377501890498163e-09	-4.115206e-09	4.213971e-09	0.8908238
2.3800199168276067e-09	-5.432072e-09	3.9505976e-09	0.8930742
2.3825379308422283e-09	-6.2221917e-09	3.1604783e-09	0.8955519
2.3850065917921217e-09	-6.7818595e-09	3.4238514e-09	0.8982473
2.3875246212520817e-09	-7.835352e-09	3.2263217e-09	0.90132344
2.3900426717057575e-09	-9.744808e-09	2.7654186e-09	0.90479285
2.3925113469141623e-09	-1.2641913e-08	8.230412e-10	0.9086392
2.395029409593893e-09	-1.4814741e-08	-1.1851794e-09	0.9130668
2.3975474916038755e-09	-1.738263e-08	-4.7407176e-09	0.91800016
2.4000161998488722e-09	-2.0148049e-08	-1.0271554e-08	0.9231826
2.402534305681157e-09	-2.116862e-08	-1.8304437e-08	0.92832977
2.405003046592292e-09	-2.1892896e-08	-2.8971051e-08	0.9320344
2.407521183135614e-09	-1.8485506e-08	-4.1744652e-08	0.93173695
2.410039344503453e-09	-8.6048955e-09	-5.4979154e-08	0.9224142
2.4125081459159026e-09	1.017279e-08	-6.2880346e-08	0.8997815
2.415026324000713e-09	3.3053336e-08	-6.47898e-08	0.8666286
2.417544499754929e-09	5.5703428e-08	-6.231245e-08	0.8324115
2.420013406590881e-09	7.348112e-08	-3.9259067e-08	0.7991663
2.4225319705004776e-09	7.591732e-08	-5.2016205e-09	0.76676005
2.4250011974383322e-09	6.569103e-08	2.4888767e-08	0.7385014
2.427519134072085e-09	4.7077958e-08	4.2666457e-08	0.71475244
2.430037067131466e-09	2.7522498e-08	4.7407173e-08	0.6967124
2.432505708620076e-09	1.0074024e-08	4.3983324e-08	0.6842845
2.435023716966473e-09	-1.5802392e-09	3.5028634e-08	0.676587
2.4375417145387886e-09	-7.522597e-09	2.5678887e-08	0.6732654
2.4400103511724696e-09	-8.9546885e-09	1.8831184e-08	0.673371
2.442528407714751e-09	-9.300366e-09	1.2641913e-08	0.67628527
2.445046476977102e-09	-8.493785e-09	8.296255e-09	0.681631
2.4475152166700546e-09	-7.736587e-09	5.530837e-09	0.6888205
